,0,1,Exist,Pred,True
1838,14506,33424,left_only,1,
1839,14530,23,left_only,1,
1840,14546,14959,left_only,1,
1841,14556,25685,left_only,1,
1842,14561,31160,left_only,1,
1843,14565,6781,left_only,1,
1844,14575,34894,left_only,1,
1845,14587,28072,left_only,1,
1846,14589,9948,left_only,1,
1847,14600,11656,left_only,1,
1848,14613,8229,left_only,1,
1849,14621,22015,left_only,1,
1850,14629,28096,left_only,1,
1851,14633,6308,left_only,1,
1852,14647,22654,left_only,1,
1853,14648,901,left_only,1,
1854,14651,29549,left_only,1,
1855,14653,29781,left_only,1,
1856,14655,12237,left_only,1,
1857,14656,16047,left_only,1,
1858,14706,6981,left_only,1,
1859,14709,13924,left_only,1,
1860,14721,7903,left_only,1,
1861,14726,15803,left_only,1,
1862,14739,32202,left_only,1,
1863,14760,29608,left_only,1,
1864,14761,19827,left_only,1,
1865,14761,31290,left_only,1,
1866,14786,16095,left_only,1,
1867,14789,3622,left_only,1,
1868,14795,6157,left_only,1,
1869,14799,10931,left_only,1,
1870,14814,14902,left_only,1,
1871,14815,22981,left_only,1,
1872,14823,27456,left_only,1,
1873,14837,25437,left_only,1,
1874,14841,9493,left_only,1,
1875,14848,33831,left_only,1,
1876,14848,34650,left_only,1,
1877,14854,14657,left_only,1,
1878,14860,5080,left_only,1,
1879,14860,17655,left_only,1,
1880,14862,6939,left_only,1,
1881,14862,34897,left_only,1,
1882,14882,33418,left_only,1,
1883,14888,27324,left_only,1,
1884,14889,9667,left_only,1,
1885,14895,33590,left_only,1,
1886,14899,8512,left_only,1,
1887,14899,30104,left_only,1,
1888,14900,15000,left_only,1,
1889,14900,29496,left_only,1,
1890,14919,6098,left_only,1,
1891,14930,8595,left_only,1,
1892,14939,25029,left_only,1,
1893,14942,25195,left_only,1,
1894,14950,20511,left_only,1,
1895,14951,33798,left_only,1,
1896,14958,29154,left_only,1,
1897,14960,31516,left_only,1,
1898,14966,7154,left_only,1,
1899,14967,21884,left_only,1,
1900,14974,19144,left_only,1,
1901,14980,33963,left_only,1,
1902,14987,4720,left_only,1,
1903,14995,8715,both,,
1904,14996,1298,left_only,1,
1905,15002,794,left_only,1,
1906,15002,30101,left_only,1,
1907,15012,2956,left_only,1,
1908,15024,34215,left_only,1,
1909,15029,17591,left_only,1,
1910,15032,28588,left_only,1,
1911,15038,21363,left_only,1,
1912,15049,26121,left_only,1,
1913,15062,12183,left_only,1,
1914,15062,24255,left_only,1,
1915,15064,12131,left_only,1,
1916,15068,27623,left_only,1,
1917,15075,10610,left_only,1,
1918,15087,4281,left_only,1,
1919,15097,4821,left_only,1,
1920,15097,8268,left_only,1,
1921,15097,25257,left_only,1,
1922,15098,10007,left_only,1,
1923,15098,27094,left_only,1,
1924,15102,15752,left_only,1,
1925,15108,8604,left_only,1,
1926,15108,9756,left_only,1,
1927,15111,8428,left_only,1,
1928,15116,17720,left_only,1,
1929,15124,15627,left_only,1,
1930,15124,32120,left_only,1,
1931,15125,5201,left_only,1,
1932,15133,7856,left_only,1,
1933,15159,32018,left_only,1,
1934,15162,4734,left_only,1,
1935,15162,21477,left_only,1,
1936,15171,20930,left_only,1,
1937,15172,13369,left_only,1,
1938,15185,10557,left_only,1,
1939,15191,11486,left_only,1,
1940,15193,17869,left_only,1,
1941,15211,33424,left_only,1,
1942,15221,21024,left_only,1,
1943,15221,34834,left_only,1,
1944,15237,19978,left_only,1,
1945,15238,6497,both,,
1946,15238,28610,both,,
1947,15244,14808,left_only,1,
1948,15246,28567,left_only,1,
1949,15260,31850,left_only,1,
1950,15274,5312,left_only,1,
1951,15276,15886,left_only,1,
1952,15276,17074,left_only,1,
1953,15284,9393,left_only,1,
1954,15288,21908,left_only,1,
1955,15300,8311,left_only,1,
1956,15301,16461,left_only,1,
1957,15305,26644,left_only,1,
1958,15321,23715,left_only,1,
1959,15330,14938,left_only,1,
1960,15334,20145,left_only,1,
1961,15349,7740,left_only,1,
1962,15368,18537,left_only,1,
1963,15368,28996,left_only,1,
1964,15385,2828,left_only,1,
1965,15391,32400,left_only,1,
1966,15393,33212,left_only,1,
1967,15401,13723,left_only,1,
1968,15423,3234,left_only,1,
1969,15425,20158,left_only,1,
1970,15437,11632,left_only,1,
1971,15438,27606,left_only,1,
1972,15448,22936,left_only,1,
1973,15449,16876,left_only,1,
1974,15456,20323,left_only,1,
1975,15470,6534,left_only,1,
1976,15475,3342,left_only,1,
1977,15477,9821,left_only,1,
1978,15506,13592,left_only,1,
1979,15507,25215,both,,
1980,15519,34917,left_only,1,
1981,15546,9451,left_only,1,
1982,15547,26354,left_only,1,
1983,15552,2342,left_only,1,
1984,15560,18848,left_only,1,
1985,15573,18927,left_only,1,
1986,15576,805,left_only,1,
1987,15582,27435,left_only,1,
1988,15584,22019,left_only,1,
1989,15585,29312,left_only,1,
1990,15606,27299,left_only,1,
1991,15610,3309,left_only,1,
1992,15616,7675,left_only,1,
1993,15625,13913,left_only,1,
1994,15628,34811,left_only,1,
1995,15631,28315,left_only,1,
1996,15646,8242,left_only,1,
1997,15655,26934,left_only,1,
1998,15675,13156,left_only,1,
1999,15675,27046,both,,
2000,15680,25982,left_only,1,
2001,15685,9346,left_only,1,
2002,15695,20100,left_only,1,
2003,15709,15406,left_only,1,
2004,15711,32296,left_only,1,
2005,15713,9601,left_only,1,
2006,15714,13246,left_only,1,
2007,15715,11383,left_only,1,
2008,15721,31724,left_only,1,
2009,15724,32926,both,,
2010,15727,34396,left_only,1,
2011,15728,15619,left_only,1,
2012,15732,7075,left_only,1,
2013,15747,26806,left_only,1,
2014,15749,22420,left_only,1,
2015,15759,19668,left_only,1,
2016,15759,32262,left_only,1,
2017,15760,31104,left_only,1,
2018,15762,4339,left_only,1,
2019,15772,30999,left_only,1,
2020,15801,5214,left_only,1,
2021,15803,4172,left_only,1,
2022,15805,18333,left_only,1,
2023,15812,17020,left_only,1,
2024,15821,629,left_only,1,
2025,15835,26636,left_only,1,
2026,15842,16972,left_only,1,
2027,15859,31400,left_only,1,
2028,15862,20252,left_only,1,
2029,15868,7475,left_only,1,
2030,15873,7698,left_only,1,
2031,15877,30011,left_only,1,
2032,15896,20919,left_only,1,
2033,15900,23225,left_only,1,
2034,15906,5154,left_only,1,
2035,15920,10373,left_only,1,
2036,15933,25275,left_only,1,
2037,15943,490,left_only,1,
2038,15955,18875,left_only,1,
2039,15960,18955,left_only,1,
2040,15985,2841,left_only,1,
2041,15986,26219,left_only,1,
2042,15989,23167,left_only,1,
2043,15995,12120,left_only,1,
2044,15996,28516,left_only,1,
2045,15999,25354,left_only,1,
2046,16014,19459,left_only,1,
2047,16018,17626,left_only,1,
2048,16025,6497,both,,
2049,16025,28610,both,,
2050,16026,11112,left_only,1,
2051,16026,29824,left_only,1,
2052,16027,28957,left_only,1,
2053,16030,27272,left_only,1,
2054,16042,4983,left_only,1,
2055,16044,26765,left_only,1,
2056,16045,7016,left_only,1,
2057,16049,5645,left_only,1,
2058,16049,24226,left_only,1,
2059,16063,25953,left_only,1,
2060,16076,6136,left_only,1,
2061,16086,13600,left_only,1,
2062,16088,29299,left_only,1,
2063,16091,26023,left_only,1,
2064,16099,31333,left_only,1,
2065,16101,5109,left_only,1,
2066,16108,9358,left_only,1,
2067,16124,28921,left_only,1,
2068,16158,29017,left_only,1,
2069,16168,27059,left_only,1,
2070,16172,7348,left_only,1,
2071,16175,8520,left_only,1,
2072,16176,20088,left_only,1,
2073,16181,10695,left_only,1,
2074,16182,30331,left_only,1,
2075,16195,15093,left_only,1,
2076,16214,24872,both,,
2077,16214,25215,both,,
2078,16223,2038,left_only,1,
2079,16236,17572,left_only,1,
2080,16238,30668,left_only,1,
2081,16251,3053,left_only,1,
2082,16254,3823,left_only,1,
2083,16254,22048,left_only,1,
2084,16260,24052,left_only,1,
2085,16263,29025,left_only,1,
2086,16270,32739,left_only,1,
2087,16273,23365,left_only,1,
2088,16292,3969,left_only,1,
2089,16292,9132,left_only,1,
2090,16297,2982,left_only,1,
2091,16303,28739,left_only,1,
2092,16315,12036,left_only,1,
2093,16325,13444,left_only,1,
2094,16334,24174,left_only,1,
2095,16344,16586,left_only,1,
2096,16354,6422,left_only,1,
2097,16359,23387,left_only,1,
2098,16368,33540,left_only,1,
2099,16387,11922,left_only,1,
2100,16406,34314,left_only,1,
2101,16413,11875,both,,
2102,16418,25079,left_only,1,
2103,16423,29432,left_only,1,
2104,16437,9570,left_only,1,
2105,16464,18205,left_only,1,
2106,16470,11414,left_only,1,
2107,16472,18293,left_only,1,
2108,16481,26143,left_only,1,
2109,16481,27621,left_only,1,
2110,16485,22049,left_only,1,
2111,16489,25721,left_only,1,
2112,16512,254,left_only,1,
2113,16529,3622,left_only,1,
2114,16537,25733,left_only,1,
2115,16549,11766,left_only,1,
2116,16551,21770,left_only,1,
2117,16553,19002,left_only,1,
2118,16556,5421,left_only,1,
2119,16556,29891,left_only,1,
2120,16560,7442,left_only,1,
2121,16569,2441,left_only,1,
2122,16572,30276,left_only,1,
2123,16587,20351,left_only,1,
2124,16597,24794,left_only,1,
2125,16599,8132,left_only,1,
2126,16616,23126,left_only,1,
2127,16616,23850,both,,
2128,16619,32855,left_only,1,
2129,16625,24369,left_only,1,
2130,16658,8788,left_only,1,
2131,16664,27910,left_only,1,
2132,16673,29427,both,,
2133,16680,18740,left_only,1,
2134,16684,29851,left_only,1,
2135,16688,19199,left_only,1,
2136,16698,2376,left_only,1,
2137,16710,18267,left_only,1,
2138,16717,377,left_only,1,
2139,16726,12005,left_only,1,
2140,16727,7434,left_only,1,
2141,16728,33740,both,,
2142,16732,24554,left_only,1,
2143,16763,26300,left_only,1,
2144,16777,32247,left_only,1,
2145,16783,34046,left_only,1,
2146,16788,30058,left_only,1,
2147,16799,34545,left_only,1,
2148,16806,6088,left_only,1,
2149,16811,11903,left_only,1,
2150,16813,30648,left_only,1,
2151,16815,12972,left_only,1,
2152,16817,15001,left_only,1,
2153,16825,26577,left_only,1,
2154,16836,9383,left_only,1,
2155,16842,7197,left_only,1,
2156,16844,3217,left_only,1,
2157,16845,11150,left_only,1,
2158,16845,21872,left_only,1,
2159,16866,15094,left_only,1,
2160,16866,21862,left_only,1,
2161,16935,9308,left_only,1,
2162,16942,29774,left_only,1,
2163,16943,25929,left_only,1,
2164,16953,18043,left_only,1,
2165,16955,28060,left_only,1,
2166,16962,1350,left_only,1,
2167,16978,7896,left_only,1,
2168,16978,20364,left_only,1,
2169,17017,21011,left_only,1,
2170,17019,14133,left_only,1,
2171,17019,22735,left_only,1,
2172,17035,5740,left_only,1,
2173,17037,23314,left_only,1,
2174,17048,6273,left_only,1,
2175,17054,32675,left_only,1,
2176,17057,19440,left_only,1,
2177,17082,33457,left_only,1,
2178,17085,14551,left_only,1,
2179,17093,26851,left_only,1,
2180,17094,25010,left_only,1,
2181,17095,9092,left_only,1,
2182,17112,16544,both,,
2183,17112,19642,both,,
2184,17112,24469,both,,
2185,17112,33190,both,,
2186,17126,17416,left_only,1,
2187,17129,540,left_only,1,
2188,17130,13428,left_only,1,
2189,17131,32301,left_only,1,
2190,17132,7760,left_only,1,
2191,17138,16628,left_only,1,
2192,17144,15099,left_only,1,
2193,17146,15353,left_only,1,
2194,17151,23365,left_only,1,
2195,17155,6178,left_only,1,
2196,17156,5312,left_only,1,
2197,17161,17325,left_only,1,
2198,17188,3603,left_only,1,
2199,17199,10787,left_only,1,
2200,17200,11909,left_only,1,
2201,17221,34923,left_only,1,
2202,17237,6706,left_only,1,
2203,17246,3694,left_only,1,
2204,17261,21914,left_only,1,
2205,17266,30837,both,,
2206,17269,5696,left_only,1,
2207,17271,1757,left_only,1,
2208,17271,19913,left_only,1,
2209,17277,8206,left_only,1,
2210,17277,32252,left_only,1,
2211,17279,1258,left_only,1,
2212,17287,4532,left_only,1,
2213,17298,29228,left_only,1,
2214,17344,22665,left_only,1,
2215,17355,25993,left_only,1,
2216,17367,18396,left_only,1,
2217,17372,8715,both,,
2218,17386,15918,left_only,1,
2219,17389,9056,left_only,1,
2220,17392,9970,left_only,1,
2221,17406,22096,left_only,1,
2222,17413,10836,left_only,1,
2223,17421,7694,left_only,1,
2224,17425,10279,left_only,1,
2225,17455,29326,left_only,1,
2226,17457,31356,left_only,1,
2227,17462,28837,left_only,1,
2228,17463,9396,left_only,1,
2229,17478,1029,left_only,1,
2230,17506,18183,left_only,1,
2231,17506,21700,left_only,1,
2232,17509,5053,left_only,1,
2233,17511,3612,left_only,1,
2234,17522,33426,left_only,1,
2235,17530,32139,left_only,1,
2236,17535,659,left_only,1,
2237,17540,17952,left_only,1,
2238,17546,8565,left_only,1,
2239,17561,6649,left_only,1,
2240,17568,19506,left_only,1,
2241,17569,10732,left_only,1,
2242,17572,20982,left_only,1,
2243,17575,23516,left_only,1,
2244,17585,1415,left_only,1,
2245,17587,26779,left_only,1,
2246,17603,5300,left_only,1,
2247,17605,20594,left_only,1,
2248,17618,10794,left_only,1,
2249,17618,13803,left_only,1,
2250,17623,18559,left_only,1,
2251,17634,3969,left_only,1,
2252,17639,23005,left_only,1,
2253,17643,8233,left_only,1,
2254,17656,3491,left_only,1,
2255,17681,2957,left_only,1,
2256,17681,23952,left_only,1,
2257,17681,26695,left_only,1,
2258,17683,23147,left_only,1,
2259,17688,13462,left_only,1,
2260,17697,29738,left_only,1,
2261,17700,15399,left_only,1,
2262,17703,20148,left_only,1,
2263,17736,17631,left_only,1,
2264,17739,20326,left_only,1,
2265,17745,27866,left_only,1,
2266,17749,12267,left_only,1,
2267,17756,34696,left_only,1,
2268,17767,4526,left_only,1,
2269,17777,26199,left_only,1,
2270,17789,26532,left_only,1,
2271,17792,22269,left_only,1,
2272,17804,9536,left_only,1,
2273,17810,18389,left_only,1,
2274,17837,26815,left_only,1,
2275,17839,32284,left_only,1,
2276,17858,9008,left_only,1,
2277,17864,34718,left_only,1,
2278,17865,33173,left_only,1,
2279,17873,28329,left_only,1,
2280,17875,30812,left_only,1,
2281,17879,254,both,,
2282,17879,3899,both,,
2283,17879,8638,both,,
2284,17879,11714,both,,
2285,17879,13139,both,,
2286,17879,13844,both,,
2287,17879,14230,both,,
2288,17879,16805,both,,
2289,17879,25345,both,,
2290,17881,5440,both,,
2291,17881,18610,both,,
2292,17881,25305,both,,
2293,17888,6597,left_only,1,
2294,17904,20695,left_only,1,
2295,17934,1153,left_only,1,
2296,17937,14388,left_only,1,
2297,17939,15273,left_only,1,
2298,17939,18151,left_only,1,
2299,17939,25068,left_only,1,
2300,17946,27363,left_only,1,
2301,17963,2571,left_only,1,
2302,17969,16711,left_only,1,
2303,17973,29499,left_only,1,
2304,17979,24601,left_only,1,
2305,17991,31545,both,,
2306,18000,4630,left_only,1,
2307,18014,10364,left_only,1,
2308,18020,33255,left_only,1,
2309,18023,29100,left_only,1,
2310,18036,25377,left_only,1,
2311,18040,20102,left_only,1,
2312,18055,30582,left_only,1,
2313,18056,33918,left_only,1,
2314,18057,33377,left_only,1,
2315,18058,13913,left_only,1,
2316,18066,11138,left_only,1,
2317,18070,10923,left_only,1,
2318,18079,20213,left_only,1,
2319,18095,20571,left_only,1,
2320,18102,30884,left_only,1,
2321,18113,17402,left_only,1,
2322,18137,5872,left_only,1,
2323,18138,20969,left_only,1,
2324,18142,2039,left_only,1,
2325,18148,4308,left_only,1,
2326,18153,9339,left_only,1,
2327,18161,18666,left_only,1,
2328,18163,9958,left_only,1,
2329,18164,24815,left_only,1,
2330,18183,17300,left_only,1,
2331,18201,132,left_only,1,
2332,18209,4603,left_only,1,
2333,18243,5644,left_only,1,
2334,18270,30593,left_only,1,
2335,18283,10402,left_only,1,
2336,18301,1785,left_only,1,
2337,18324,14962,left_only,1,
2338,18326,5750,left_only,1,
2339,18326,31210,left_only,1,
2340,18328,4511,left_only,1,
2341,18333,17179,left_only,1,
2342,18336,14220,left_only,1,
2343,18342,11963,left_only,1,
2344,18343,6505,left_only,1,
2345,18376,20349,left_only,1,
2346,18388,27926,left_only,1,
2347,18390,4201,left_only,1,
2348,18395,7738,left_only,1,
2349,18400,3918,left_only,1,
2350,18409,5984,left_only,1,
2351,18419,23078,left_only,1,
2352,18428,69,left_only,1,
2353,18435,9042,left_only,1,
2354,18435,12480,left_only,1,
2355,18444,22194,left_only,1,
2356,18445,8561,left_only,1,
2357,18450,24561,left_only,1,
2358,18453,25621,left_only,1,
2359,18475,25490,left_only,1,
2360,18480,6613,left_only,1,
2361,18491,17938,left_only,1,
2362,18494,14278,left_only,1,
2363,18502,8905,left_only,1,
2364,18506,6155,left_only,1,
2365,18528,2068,left_only,1,
2366,18529,26119,left_only,1,
2367,18536,27182,left_only,1,
2368,18537,9746,left_only,1,
2369,18541,33861,left_only,1,
2370,18548,26078,left_only,1,
2371,18586,10624,left_only,1,
2372,18592,14647,left_only,1,
2373,18593,7503,left_only,1,
2374,18608,7488,left_only,1,
2375,18632,4177,left_only,1,
2376,18646,20451,left_only,1,
2377,18667,21583,left_only,1,
2378,18670,19563,left_only,1,
2379,18672,1064,left_only,1,
2380,18672,29017,left_only,1,
2381,18673,3333,left_only,1,
2382,18677,27157,left_only,1,
2383,18688,5763,left_only,1,
2384,18693,16704,left_only,1,
2385,18694,25292,left_only,1,
2386,18701,2628,left_only,1,
2387,18708,30672,left_only,1,
2388,18710,14392,left_only,1,
2389,18718,16522,left_only,1,
2390,18727,30814,left_only,1,
2391,18729,18446,left_only,1,
2392,18740,3630,left_only,1,
2393,18743,25129,left_only,1,
2394,18749,2347,left_only,1,
2395,18759,2696,left_only,1,
2396,18765,2539,left_only,1,
2397,18768,29299,left_only,1,
2398,18774,11555,left_only,1,
2399,18788,5410,left_only,1,
2400,18792,24248,left_only,1,
2401,18796,27334,left_only,1,
2402,18799,12254,left_only,1,
2403,18799,17306,left_only,1,
2404,18805,23046,left_only,1,
2405,18806,6863,left_only,1,
2406,18811,2182,left_only,1,
2407,18811,10479,left_only,1,
2408,18812,21328,left_only,1,
2409,18813,19249,left_only,1,
2410,18816,26522,left_only,1,
2411,18827,23910,left_only,1,
2412,18837,8085,left_only,1,
2413,18838,5281,left_only,1,
2414,18844,27294,left_only,1,
2415,18847,14581,left_only,1,
2416,18851,3840,left_only,1,
2417,18852,4302,left_only,1,
2418,18887,15722,left_only,1,
2419,18890,25389,left_only,1,
2420,18893,16437,left_only,1,
2421,18895,19150,left_only,1,
2422,18897,3116,left_only,1,
2423,18897,14638,left_only,1,
2424,18904,11866,left_only,1,
2425,18906,23,left_only,1,
2426,18907,34689,left_only,1,
2427,18911,14890,left_only,1,
2428,18916,30672,left_only,1,
2429,18930,5103,left_only,1,
2430,18938,26836,left_only,1,
2431,18941,23799,left_only,1,
2432,18944,16372,left_only,1,
2433,18944,31486,left_only,1,
2434,18948,31227,left_only,1,
2435,18951,4080,left_only,1,
2436,18952,26472,left_only,1,
2437,18955,24036,left_only,1,
2438,18964,24303,left_only,1,
2439,18965,12275,left_only,1,
2440,18968,24412,left_only,1,
2441,18973,2513,left_only,1,
2442,18974,107,left_only,1,
2443,18983,20814,left_only,1,
2444,18987,25760,left_only,1,
2445,18995,8471,left_only,1,
2446,19001,7079,left_only,1,
2447,19008,27630,left_only,1,
2448,19022,22145,left_only,1,
2449,19028,6653,left_only,1,
2450,19043,1366,left_only,1,
2451,19048,25045,left_only,1,
2452,19051,20363,left_only,1,
2453,19052,6177,left_only,1,
2454,19063,2246,left_only,1,
2455,19105,29795,left_only,1,
2456,19106,6056,left_only,1,
2457,19138,30306,left_only,1,
2458,19152,3276,left_only,1,
2459,19158,1438,left_only,1,
2460,19161,6640,left_only,1,
2461,19186,11505,left_only,1,
2462,19188,257,left_only,1,
2463,19188,5757,left_only,1,
2464,19190,26582,left_only,1,
2465,19210,26866,left_only,1,
2466,19212,13428,left_only,1,
2467,19219,24307,left_only,1,
2468,19222,13929,left_only,1,
2469,19223,24171,left_only,1,
2470,19231,4734,left_only,1,
2471,19231,19155,left_only,1,
2472,19237,27815,left_only,1,
2473,19250,6699,left_only,1,
2474,19277,4161,left_only,1,
2475,19281,25471,left_only,1,
2476,19283,7032,left_only,1,
2477,19287,32036,left_only,1,
2478,19302,5657,left_only,1,
2479,19303,6752,left_only,1,
2480,19309,33367,left_only,1,
2481,19310,227,left_only,1,
2482,19311,5398,left_only,1,
2483,19312,23329,left_only,1,
2484,19322,34671,left_only,1,
2485,19323,18044,left_only,1,
2486,19326,7580,left_only,1,
2487,19334,3706,left_only,1,
2488,19342,29219,left_only,1,
2489,19354,31669,left_only,1,
2490,19360,1116,left_only,1,
2491,19363,25675,left_only,1,
2492,19366,4344,both,,
2493,19373,5102,left_only,1,
2494,19375,22717,left_only,1,
2495,19382,10780,left_only,1,
2496,19386,20702,left_only,1,
2497,19386,32685,left_only,1,
2498,19388,21273,left_only,1,
2499,19389,16138,left_only,1,
2500,19389,21585,left_only,1,
2501,19394,2189,left_only,1,
2502,19426,31217,left_only,1,
2503,19434,21749,left_only,1,
2504,19448,33566,left_only,1,
2505,19455,8270,left_only,1,
2506,19457,32131,left_only,1,
2507,19464,12753,left_only,1,
2508,19476,3950,left_only,1,
2509,19484,6557,left_only,1,
2510,19508,17355,left_only,1,
2511,19523,28137,left_only,1,
2512,19528,24063,left_only,1,
2513,19531,8715,both,,
2514,19531,26816,both,,
2515,19531,32310,both,,
2516,19547,4538,left_only,1,
2517,19557,15867,left_only,1,
2518,19559,22755,left_only,1,
2519,19591,2307,left_only,1,
2520,19594,21087,left_only,1,
2521,19598,28181,left_only,1,
2522,19601,26189,left_only,1,
2523,19615,7715,left_only,1,
2524,19615,28610,both,,
2525,19624,16976,left_only,1,
2526,19627,28445,left_only,1,
2527,19628,383,left_only,1,
2528,19660,21579,left_only,1,
2529,19679,33442,left_only,1,
2530,19688,10957,left_only,1,
2531,19696,27650,left_only,1,
2532,19705,32271,left_only,1,
2533,19730,10063,both,,
2534,19730,18687,both,,
2535,19745,32526,left_only,1,
2536,19748,11309,left_only,1,
2537,19762,32601,left_only,1,
2538,19766,1448,left_only,1,
2539,19768,11496,left_only,1,
2540,19774,33640,left_only,1,
2541,19783,19205,left_only,1,
2542,19791,30486,left_only,1,
2543,19799,16276,left_only,1,
2544,19805,26664,left_only,1,
2545,19826,20374,left_only,1,
2546,19842,10964,left_only,1,
2547,19857,30204,left_only,1,
2548,19857,32677,left_only,1,
2549,19865,18762,left_only,1,
2550,19866,4649,left_only,1,
2551,19888,29408,left_only,1,
2552,19891,34710,left_only,1,
2553,19895,19602,left_only,1,
2554,19904,34264,left_only,1,
2555,19905,3433,left_only,1,
2556,19910,4131,left_only,1,
2557,19915,22317,left_only,1,
2558,19920,25729,left_only,1,
2559,19933,12502,left_only,1,
2560,19949,7300,both,,
2561,19949,18456,both,,
2562,19949,28009,both,,
2563,19957,9562,left_only,1,
2564,19962,9218,left_only,1,
2565,19962,14780,left_only,1,
2566,19967,23039,left_only,1,
2567,19971,4843,left_only,1,
2568,19972,2440,left_only,1,
2569,19972,28436,left_only,1,
2570,19972,32845,left_only,1,
2571,19996,19708,left_only,1,
2572,19998,8731,left_only,1,
2573,20006,3745,left_only,1,
2574,20014,26460,left_only,1,
2575,20016,29421,left_only,1,
2576,20019,22945,left_only,1,
2577,20029,21736,left_only,1,
2578,20034,20148,left_only,1,
2579,20072,17530,left_only,1,
2580,20078,33729,left_only,1,
2581,20085,21536,left_only,1,
2582,20096,24137,left_only,1,
2583,20101,23394,both,,
2584,20111,32429,left_only,1,
2585,20117,16341,left_only,1,
2586,20128,19075,left_only,1,
2587,20152,15670,left_only,1,
2588,20152,28568,left_only,1,
2589,20154,24937,both,,
2590,20169,32178,left_only,1,
2591,20178,34277,left_only,1,
2592,20193,17797,left_only,1,
2593,20194,5935,left_only,1,
2594,20198,13941,left_only,1,
2595,20216,12463,left_only,1,
2596,20228,2986,left_only,1,
2597,20232,32873,left_only,1,
2598,20258,4095,left_only,1,
2599,20259,29641,left_only,1,
2600,20261,18668,left_only,1,
2601,20262,7378,left_only,1,
2602,20264,7542,left_only,1,
2603,20278,9755,left_only,1,
2604,20287,6947,left_only,1,
2605,20294,29516,left_only,1,
2606,20301,32993,left_only,1,
2607,20315,10903,left_only,1,
2608,20319,33921,left_only,1,
2609,20322,12528,left_only,1,
2610,20327,17147,left_only,1,
2611,20342,10000,left_only,1,
2612,20353,19314,left_only,1,
2613,20368,4311,left_only,1,
2614,20373,27490,left_only,1,
2615,20375,32926,both,,
2616,20397,12670,left_only,1,
2617,20397,25655,left_only,1,
2618,20400,8340,left_only,1,
2619,20414,22690,left_only,1,
2620,20431,31981,left_only,1,
2621,20434,30924,left_only,1,
2622,20435,10591,left_only,1,
2623,20437,31214,left_only,1,
2624,20448,20984,left_only,1,
2625,20460,31747,left_only,1,
2626,20463,175,left_only,1,
2627,20469,25281,left_only,1,
2628,20473,20912,left_only,1,
2629,20476,2071,left_only,1,
2630,20477,27763,left_only,1,
2631,20479,32427,left_only,1,
2632,20500,29557,left_only,1,
2633,20504,28244,left_only,1,
2634,20511,24298,left_only,1,
2635,20512,12265,left_only,1,
2636,20520,34822,left_only,1,
2637,20526,13929,left_only,1,
2638,20535,3576,left_only,1,
2639,20547,5440,both,,
2640,20547,9000,both,,
2641,20547,18610,both,,
2642,20549,14481,left_only,1,
2643,20550,9947,left_only,1,
2644,20552,25608,left_only,1,
2645,20582,14186,left_only,1,
2646,20583,32222,left_only,1,
2647,20585,21148,left_only,1,
2648,20595,13020,left_only,1,
2649,20597,6156,left_only,1,
2650,20603,10311,left_only,1,
2651,20606,16868,left_only,1,
2652,20606,32609,left_only,1,
2653,20609,12866,left_only,1,
2654,20612,20833,left_only,1,
2655,20614,16852,left_only,1,
2656,20620,26808,left_only,1,
2657,20621,29624,left_only,1,
2658,20631,22474,left_only,1,
2659,20632,3058,left_only,1,
2660,20640,4414,left_only,1,
2661,20641,9211,left_only,1,
2662,20641,24147,left_only,1,
2663,20649,10016,left_only,1,
2664,20669,3676,left_only,1,
2665,20669,25955,left_only,1,
2666,20687,27627,left_only,1,
2667,20690,19010,left_only,1,
2668,20696,3820,left_only,1,
2669,20698,17481,left_only,1,
2670,20705,18823,left_only,1,
2671,20714,4549,left_only,1,
2672,20719,811,left_only,1,
2673,20727,7500,both,,
2674,20732,4149,left_only,1,
2675,20732,31968,left_only,1,
2676,20765,15953,left_only,1,
2677,20775,7867,left_only,1,
2678,20775,13632,left_only,1,
2679,20785,27627,left_only,1,
2680,20803,7256,left_only,1,
2681,20803,22038,left_only,1,
2682,20823,17982,left_only,1,
2683,20823,29152,left_only,1,
2684,20829,23272,left_only,1,
2685,20835,30013,left_only,1,
2686,20850,15110,left_only,1,
2687,20851,28983,left_only,1,
2688,20854,18078,left_only,1,
2689,20855,32295,left_only,1,
2690,20882,7219,left_only,1,
2691,20896,5962,left_only,1,
2692,20901,29989,left_only,1,
2693,20924,27171,left_only,1,
2694,20958,30345,left_only,1,
2695,21004,1078,left_only,1,
2696,21005,26887,left_only,1,
2697,21035,15093,left_only,1,
2698,21036,1232,left_only,1,
2699,21042,17782,left_only,1,
2700,21073,8927,left_only,1,
2701,21075,9100,left_only,1,
2702,21085,29198,left_only,1,
2703,21091,28987,left_only,1,
2704,21093,27876,left_only,1,
2705,21102,14774,left_only,1,
2706,21112,32776,left_only,1,
2707,21115,27747,left_only,1,
2708,21129,30218,left_only,1,
2709,21137,11347,left_only,1,
2710,21141,29538,left_only,1,
2711,21141,32953,left_only,1,
2712,21142,8222,left_only,1,
2713,21146,26116,left_only,1,
2714,21149,33510,left_only,1,
2715,21151,27046,both,,
2716,21151,34831,left_only,1,
2717,21182,2654,left_only,1,
2718,21182,19342,left_only,1,
2719,21184,11789,left_only,1,
2720,21194,18563,left_only,1,
2721,21204,28395,left_only,1,
