0,1,Exist,Pred,True,Labels
13206,31736,left_only,1,,Pred
13216,29058,left_only,1,,Pred
13222,11611,left_only,1,,Pred
13223,2469,left_only,1,,Pred
13223,34890,left_only,1,,Pred
13233,30403,left_only,1,,Pred
13267,32825,left_only,1,,Pred
13297,20525,left_only,1,,Pred
13302,5126,both,1,1,Both
13302,14501,both,1,1,Both
13302,17604,both,1,1,Both
13302,20670,both,1,1,Both
13302,25010,both,1,1,Both
13302,25024,both,1,1,Both
13302,27046,both,1,1,Both
13302,27456,both,1,1,Both
13302,30081,both,1,1,Both
13303,19403,left_only,1,,Pred
13303,27826,left_only,1,,Pred
13326,5882,left_only,1,,Pred
13326,23375,left_only,1,,Pred
13333,32346,left_only,1,,Pred
13336,30079,left_only,1,,Pred
13338,9185,left_only,1,,Pred
13343,13876,left_only,1,,Pred
13350,19151,left_only,1,,Pred
13355,22317,both,1,1,Both
13355,32926,both,1,1,Both
13374,17351,left_only,1,,Pred
13382,17074,left_only,1,,Pred
13404,23006,left_only,1,,Pred
13426,31307,left_only,1,,Pred
13436,29557,left_only,1,,Pred
13438,13780,left_only,1,,Pred
13441,5975,left_only,1,,Pred
13444,17661,left_only,1,,Pred
13446,19618,left_only,1,,Pred
13450,34202,left_only,1,,Pred
13453,19635,left_only,1,,Pred
13456,29551,left_only,1,,Pred
13462,33799,left_only,1,,Pred
13466,15940,left_only,1,,Pred
13480,20065,left_only,1,,Pred
13495,10006,left_only,1,,Pred
13497,30096,left_only,1,,Pred
13500,14266,left_only,1,,Pred
13503,7021,left_only,1,,Pred
13506,11580,left_only,1,,Pred
13507,8557,left_only,1,,Pred
13508,1704,left_only,1,,Pred
13509,22979,left_only,1,,Pred
13514,3045,left_only,1,,Pred
13523,13225,left_only,1,,Pred
13538,19669,left_only,1,,Pred
13551,12555,left_only,1,,Pred
13561,25929,left_only,1,,Pred
13567,25829,left_only,1,,Pred
13571,17348,left_only,1,,Pred
13577,34127,left_only,1,,Pred
13580,11377,left_only,1,,Pred
13596,4373,left_only,1,,Pred
13603,24243,left_only,1,,Pred
13604,9694,both,1,1,Both
13605,9539,left_only,1,,Pred
13613,12784,left_only,1,,Pred
13630,9336,left_only,1,,Pred
13632,2727,left_only,1,,Pred
13634,30689,left_only,1,,Pred
13641,24807,left_only,1,,Pred
13648,24139,left_only,1,,Pred
13652,7922,both,1,1,Both
13652,25215,both,1,1,Both
13652,31759,both,1,1,Both
13662,14453,left_only,1,,Pred
13665,28158,left_only,1,,Pred
13666,12907,left_only,1,,Pred
13668,6589,left_only,1,,Pred
13678,18649,left_only,1,,Pred
13682,28780,left_only,1,,Pred
13686,31588,left_only,1,,Pred
13694,8538,left_only,1,,Pred
13707,27883,left_only,1,,Pred
13729,25306,left_only,1,,Pred
13737,7048,left_only,1,,Pred
13754,8287,both,1,1,Both
13756,29336,left_only,1,,Pred
13762,18327,left_only,1,,Pred
13764,13185,left_only,1,,Pred
13781,14541,left_only,1,,Pred
13790,19541,left_only,1,,Pred
13799,20425,left_only,1,,Pred
13809,20730,left_only,1,,Pred
13811,9284,left_only,1,,Pred
13818,24926,left_only,1,,Pred
13824,1582,left_only,1,,Pred
13827,13897,left_only,1,,Pred
13832,8362,left_only,1,,Pred
13838,18118,left_only,1,,Pred
13848,13703,left_only,1,,Pred
13855,7173,left_only,1,,Pred
13857,10886,left_only,1,,Pred
13857,28182,left_only,1,,Pred
13858,26447,left_only,1,,Pred
13867,3404,left_only,1,,Pred
13871,2393,left_only,1,,Pred
13872,26856,left_only,1,,Pred
13876,3792,left_only,1,,Pred
13887,33809,left_only,1,,Pred
13895,16348,left_only,1,,Pred
13897,16138,left_only,1,,Pred
13908,25973,left_only,1,,Pred
13909,32926,both,1,1,Both
13910,9125,left_only,1,,Pred
13913,5134,left_only,1,,Pred
13930,34770,left_only,1,,Pred
13936,8215,left_only,1,,Pred
13936,32241,left_only,1,,Pred
13940,24668,left_only,1,,Pred
13947,1716,left_only,1,,Pred
13949,21458,left_only,1,,Pred
13959,30495,left_only,1,,Pred
13967,18095,left_only,1,,Pred
13969,25834,left_only,1,,Pred
13985,25281,both,1,1,Both
13991,29952,left_only,1,,Pred
14005,14443,left_only,1,,Pred
14020,18485,left_only,1,,Pred
14029,6627,left_only,1,,Pred
14031,1540,left_only,1,,Pred
14059,16715,left_only,1,,Pred
14075,14651,left_only,1,,Pred
14088,24858,left_only,1,,Pred
14089,27733,left_only,1,,Pred
14106,27010,left_only,1,,Pred
14112,9024,left_only,1,,Pred
14155,18767,left_only,1,,Pred
14159,30408,left_only,1,,Pred
14173,13471,left_only,1,,Pred
14176,19445,left_only,1,,Pred
14180,27302,left_only,1,,Pred
14192,9264,left_only,1,,Pred
14198,96,left_only,1,,Pred
14198,9361,left_only,1,,Pred
14204,12168,left_only,1,,Pred
14217,14906,left_only,1,,Pred
14230,24535,left_only,1,,Pred
14238,13720,left_only,1,,Pred
14249,31396,left_only,1,,Pred
14258,4035,left_only,1,,Pred
14274,14604,left_only,1,,Pred
14312,21906,left_only,1,,Pred
14325,18660,left_only,1,,Pred
14325,34895,both,1,1,Both
14342,28567,left_only,1,,Pred
14343,14755,left_only,1,,Pred
14369,16625,left_only,1,,Pred
14401,31559,left_only,1,,Pred
14413,29384,left_only,1,,Pred
14416,9453,left_only,1,,Pred
14430,1764,left_only,1,,Pred
14430,6159,left_only,1,,Pred
14437,30501,left_only,1,,Pred
14444,1471,left_only,1,,Pred
14449,13450,left_only,1,,Pred
14451,4921,left_only,1,,Pred
14451,9375,left_only,1,,Pred
14451,14313,left_only,1,,Pred
14452,33508,left_only,1,,Pred
14455,27009,left_only,1,,Pred
14458,23717,left_only,1,,Pred
14460,26696,left_only,1,,Pred
14466,29042,left_only,1,,Pred
14474,33271,left_only,1,,Pred
14480,22536,left_only,1,,Pred
14499,25107,left_only,1,,Pred
14503,30171,left_only,1,,Pred
14506,33424,left_only,1,,Pred
14530,23,left_only,1,,Pred
14546,14959,left_only,1,,Pred
14556,25685,left_only,1,,Pred
14561,31160,left_only,1,,Pred
14565,6781,left_only,1,,Pred
14575,34894,left_only,1,,Pred
14587,28072,left_only,1,,Pred
14589,9948,left_only,1,,Pred
14600,11656,left_only,1,,Pred
14613,8229,left_only,1,,Pred
14621,22015,left_only,1,,Pred
14629,28096,left_only,1,,Pred
14633,6308,left_only,1,,Pred
14647,22654,left_only,1,,Pred
14648,901,left_only,1,,Pred
14651,29549,left_only,1,,Pred
14653,29781,left_only,1,,Pred
14655,12237,left_only,1,,Pred
14656,16047,left_only,1,,Pred
14706,6981,left_only,1,,Pred
14709,13924,left_only,1,,Pred
14721,7903,left_only,1,,Pred
14726,15803,left_only,1,,Pred
14739,32202,left_only,1,,Pred
14760,29608,left_only,1,,Pred
14761,19827,left_only,1,,Pred
14761,31290,left_only,1,,Pred
14786,16095,left_only,1,,Pred
14789,3622,left_only,1,,Pred
14795,6157,left_only,1,,Pred
14799,10931,left_only,1,,Pred
14814,14902,left_only,1,,Pred
14815,22981,left_only,1,,Pred
14823,27456,left_only,1,,Pred
14837,25437,left_only,1,,Pred
14841,9493,left_only,1,,Pred
14848,33831,left_only,1,,Pred
14848,34650,left_only,1,,Pred
14854,14657,left_only,1,,Pred
14860,5080,left_only,1,,Pred
14860,17655,left_only,1,,Pred
14862,6939,left_only,1,,Pred
14862,34897,left_only,1,,Pred
14882,33418,left_only,1,,Pred
14888,27324,left_only,1,,Pred
14889,9667,left_only,1,,Pred
14895,33590,left_only,1,,Pred
14899,8512,left_only,1,,Pred
14899,30104,left_only,1,,Pred
14900,15000,left_only,1,,Pred
14900,29496,left_only,1,,Pred
14919,6098,left_only,1,,Pred
14930,8595,left_only,1,,Pred
14939,25029,left_only,1,,Pred
14942,25195,left_only,1,,Pred
14950,20511,left_only,1,,Pred
14951,33798,left_only,1,,Pred
14958,29154,left_only,1,,Pred
14960,31516,left_only,1,,Pred
14966,7154,left_only,1,,Pred
14967,21884,left_only,1,,Pred
14974,19144,left_only,1,,Pred
14980,33963,left_only,1,,Pred
14987,4720,left_only,1,,Pred
14995,8715,both,1,1,Both
14996,1298,left_only,1,,Pred
15002,794,left_only,1,,Pred
15002,30101,left_only,1,,Pred
15012,2956,left_only,1,,Pred
15024,34215,left_only,1,,Pred
15029,17591,left_only,1,,Pred
15032,28588,left_only,1,,Pred
15038,21363,left_only,1,,Pred
15049,26121,left_only,1,,Pred
15062,12183,left_only,1,,Pred
15062,24255,left_only,1,,Pred
15064,12131,left_only,1,,Pred
15068,27623,left_only,1,,Pred
15075,10610,left_only,1,,Pred
15087,4281,left_only,1,,Pred
15097,4821,left_only,1,,Pred
15097,8268,left_only,1,,Pred
15097,25257,left_only,1,,Pred
15098,10007,left_only,1,,Pred
15098,27094,left_only,1,,Pred
15102,15752,left_only,1,,Pred
15108,8604,left_only,1,,Pred
15108,9756,left_only,1,,Pred
15111,8428,left_only,1,,Pred
15116,17720,left_only,1,,Pred
15124,15627,left_only,1,,Pred
15124,32120,left_only,1,,Pred
15125,5201,left_only,1,,Pred
15133,7856,left_only,1,,Pred
15159,32018,left_only,1,,Pred
15162,4734,left_only,1,,Pred
15162,21477,left_only,1,,Pred
15171,20930,left_only,1,,Pred
15172,13369,left_only,1,,Pred
15185,10557,left_only,1,,Pred
15191,11486,left_only,1,,Pred
15193,17869,left_only,1,,Pred
15211,33424,left_only,1,,Pred
15221,21024,left_only,1,,Pred
15221,34834,left_only,1,,Pred
15237,19978,left_only,1,,Pred
15238,6497,both,1,1,Both
15238,28610,both,1,1,Both
15244,14808,left_only,1,,Pred
15246,28567,left_only,1,,Pred
15260,31850,left_only,1,,Pred
15274,5312,left_only,1,,Pred
15276,15886,left_only,1,,Pred
15276,17074,left_only,1,,Pred
15284,9393,left_only,1,,Pred
15288,21908,left_only,1,,Pred
15300,8311,left_only,1,,Pred
15301,16461,left_only,1,,Pred
15305,26644,left_only,1,,Pred
15321,23715,left_only,1,,Pred
15330,14938,left_only,1,,Pred
15334,20145,left_only,1,,Pred
15349,7740,left_only,1,,Pred
15368,18537,left_only,1,,Pred
15368,28996,left_only,1,,Pred
15385,2828,left_only,1,,Pred
15391,32400,left_only,1,,Pred
15393,33212,left_only,1,,Pred
15401,13723,left_only,1,,Pred
15423,3234,left_only,1,,Pred
15425,20158,left_only,1,,Pred
15437,11632,left_only,1,,Pred
15438,27606,left_only,1,,Pred
15448,22936,left_only,1,,Pred
15449,16876,left_only,1,,Pred
15456,20323,left_only,1,,Pred
15470,6534,left_only,1,,Pred
15475,3342,left_only,1,,Pred
15477,9821,left_only,1,,Pred
15506,13592,left_only,1,,Pred
15507,25215,both,1,1,Both
15519,34917,left_only,1,,Pred
15546,9451,left_only,1,,Pred
15547,26354,left_only,1,,Pred
15552,2342,left_only,1,,Pred
15560,18848,left_only,1,,Pred
15573,18927,left_only,1,,Pred
15576,805,left_only,1,,Pred
15582,27435,left_only,1,,Pred
15584,22019,left_only,1,,Pred
15585,29312,left_only,1,,Pred
15606,27299,left_only,1,,Pred
15610,3309,left_only,1,,Pred
15616,7675,left_only,1,,Pred
15625,13913,left_only,1,,Pred
15628,34811,left_only,1,,Pred
15631,28315,left_only,1,,Pred
15646,8242,left_only,1,,Pred
15655,26934,left_only,1,,Pred
15675,13156,left_only,1,,Pred
15675,27046,both,1,1,Both
15680,25982,left_only,1,,Pred
15685,9346,left_only,1,,Pred
15695,20100,left_only,1,,Pred
15709,15406,left_only,1,,Pred
15711,32296,left_only,1,,Pred
15713,9601,left_only,1,,Pred
15714,13246,left_only,1,,Pred
15715,11383,left_only,1,,Pred
15721,31724,left_only,1,,Pred
15724,32926,both,1,1,Both
15727,34396,left_only,1,,Pred
15728,15619,left_only,1,,Pred
15732,7075,left_only,1,,Pred
15747,26806,left_only,1,,Pred
15749,22420,left_only,1,,Pred
15759,19668,left_only,1,,Pred
15759,32262,left_only,1,,Pred
15760,31104,left_only,1,,Pred
15762,4339,left_only,1,,Pred
15772,30999,left_only,1,,Pred
15801,5214,left_only,1,,Pred
15803,4172,left_only,1,,Pred
15805,18333,left_only,1,,Pred
15812,17020,left_only,1,,Pred
15821,629,left_only,1,,Pred
15835,26636,left_only,1,,Pred
15842,16972,left_only,1,,Pred
15859,31400,left_only,1,,Pred
15862,20252,left_only,1,,Pred
15868,7475,left_only,1,,Pred
15873,7698,left_only,1,,Pred
15877,30011,left_only,1,,Pred
15896,20919,left_only,1,,Pred
15900,23225,left_only,1,,Pred
15906,5154,left_only,1,,Pred
15920,10373,left_only,1,,Pred
15933,25275,left_only,1,,Pred
15943,490,left_only,1,,Pred
15955,18875,left_only,1,,Pred
15960,18955,left_only,1,,Pred
15985,2841,left_only,1,,Pred
15986,26219,left_only,1,,Pred
15989,23167,left_only,1,,Pred
15995,12120,left_only,1,,Pred
15996,28516,left_only,1,,Pred
15999,25354,left_only,1,,Pred
16014,19459,left_only,1,,Pred
16018,17626,left_only,1,,Pred
16025,6497,both,1,1,Both
16025,28610,both,1,1,Both
16026,11112,left_only,1,,Pred
16026,29824,left_only,1,,Pred
16027,28957,left_only,1,,Pred
16030,27272,left_only,1,,Pred
16042,4983,left_only,1,,Pred
16044,26765,left_only,1,,Pred
16045,7016,left_only,1,,Pred
16049,5645,left_only,1,,Pred
16049,24226,left_only,1,,Pred
16063,25953,left_only,1,,Pred
16076,6136,left_only,1,,Pred
16086,13600,left_only,1,,Pred
16088,29299,left_only,1,,Pred
16091,26023,left_only,1,,Pred
16099,31333,left_only,1,,Pred
16101,5109,left_only,1,,Pred
16108,9358,left_only,1,,Pred
16124,28921,left_only,1,,Pred
16158,29017,left_only,1,,Pred
16168,27059,left_only,1,,Pred
16172,7348,left_only,1,,Pred
16175,8520,left_only,1,,Pred
16176,20088,left_only,1,,Pred
16181,10695,left_only,1,,Pred
16182,30331,left_only,1,,Pred
16195,15093,left_only,1,,Pred
16214,24872,both,1,1,Both
16214,25215,both,1,1,Both
16223,2038,left_only,1,,Pred
16236,17572,left_only,1,,Pred
16238,30668,left_only,1,,Pred
16251,3053,left_only,1,,Pred
16254,3823,left_only,1,,Pred
16254,22048,left_only,1,,Pred
16260,24052,left_only,1,,Pred
16263,29025,left_only,1,,Pred
16270,32739,left_only,1,,Pred
16273,23365,left_only,1,,Pred
16292,3969,left_only,1,,Pred
16292,9132,left_only,1,,Pred
16297,2982,left_only,1,,Pred
16303,28739,left_only,1,,Pred
16315,12036,left_only,1,,Pred
16325,13444,left_only,1,,Pred
16334,24174,left_only,1,,Pred
16344,16586,left_only,1,,Pred
16354,6422,left_only,1,,Pred
16359,23387,left_only,1,,Pred
16368,33540,left_only,1,,Pred
16387,11922,left_only,1,,Pred
16406,34314,left_only,1,,Pred
16413,11875,both,1,1,Both
16418,25079,left_only,1,,Pred
16423,29432,left_only,1,,Pred
16437,9570,left_only,1,,Pred
16464,18205,left_only,1,,Pred
16470,11414,left_only,1,,Pred
16472,18293,left_only,1,,Pred
16481,26143,left_only,1,,Pred
16481,27621,left_only,1,,Pred
16485,22049,left_only,1,,Pred
16489,25721,left_only,1,,Pred
16512,254,left_only,1,,Pred
16529,3622,left_only,1,,Pred
16537,25733,left_only,1,,Pred
16549,11766,left_only,1,,Pred
16551,21770,left_only,1,,Pred
16553,19002,left_only,1,,Pred
16556,5421,left_only,1,,Pred
16556,29891,left_only,1,,Pred
16560,7442,left_only,1,,Pred
16569,2441,left_only,1,,Pred
16572,30276,left_only,1,,Pred
16587,20351,left_only,1,,Pred
16597,24794,left_only,1,,Pred
16599,8132,left_only,1,,Pred
16616,23126,left_only,1,,Pred
16616,23850,both,1,1,Both
16619,32855,left_only,1,,Pred
16625,24369,left_only,1,,Pred
16658,8788,left_only,1,,Pred
16664,27910,left_only,1,,Pred
16673,29427,both,1,1,Both
16680,18740,left_only,1,,Pred
16684,29851,left_only,1,,Pred
16688,19199,left_only,1,,Pred
16698,2376,left_only,1,,Pred
16710,18267,left_only,1,,Pred
16717,377,left_only,1,,Pred
16726,12005,left_only,1,,Pred
16727,7434,left_only,1,,Pred
16728,33740,both,1,1,Both
16732,24554,left_only,1,,Pred
16763,26300,left_only,1,,Pred
16777,32247,left_only,1,,Pred
16783,34046,left_only,1,,Pred
16788,30058,left_only,1,,Pred
16799,34545,left_only,1,,Pred
16806,6088,left_only,1,,Pred
16811,11903,left_only,1,,Pred
16813,30648,left_only,1,,Pred
16815,12972,left_only,1,,Pred
16817,15001,left_only,1,,Pred
16825,26577,left_only,1,,Pred
16836,9383,left_only,1,,Pred
16842,7197,left_only,1,,Pred
16844,3217,left_only,1,,Pred
16845,11150,left_only,1,,Pred
16845,21872,left_only,1,,Pred
16866,15094,left_only,1,,Pred
16866,21862,left_only,1,,Pred
16935,9308,left_only,1,,Pred
16942,29774,left_only,1,,Pred
16943,25929,left_only,1,,Pred
16953,18043,left_only,1,,Pred
16955,28060,left_only,1,,Pred
16962,1350,left_only,1,,Pred
16978,7896,left_only,1,,Pred
16978,20364,left_only,1,,Pred
17017,21011,left_only,1,,Pred
17019,14133,left_only,1,,Pred
17019,22735,left_only,1,,Pred
17035,5740,left_only,1,,Pred
17037,23314,left_only,1,,Pred
17048,6273,left_only,1,,Pred
17054,32675,left_only,1,,Pred
17057,19440,left_only,1,,Pred
17082,33457,left_only,1,,Pred
17085,14551,left_only,1,,Pred
17093,26851,left_only,1,,Pred
17094,25010,left_only,1,,Pred
17095,9092,left_only,1,,Pred
17112,16544,both,1,1,Both
17112,19642,both,1,1,Both
17112,24469,both,1,1,Both
17112,33190,both,1,1,Both
17126,17416,left_only,1,,Pred
17129,540,left_only,1,,Pred
17130,13428,left_only,1,,Pred
17131,32301,left_only,1,,Pred
17132,7760,left_only,1,,Pred
17138,16628,left_only,1,,Pred
17144,15099,left_only,1,,Pred
17146,15353,left_only,1,,Pred
17151,23365,left_only,1,,Pred
17155,6178,left_only,1,,Pred
17156,5312,left_only,1,,Pred
17161,17325,left_only,1,,Pred
17188,3603,left_only,1,,Pred
17199,10787,left_only,1,,Pred
17200,11909,left_only,1,,Pred
17221,34923,left_only,1,,Pred
17237,6706,left_only,1,,Pred
17246,3694,left_only,1,,Pred
17261,21914,left_only,1,,Pred
17266,30837,both,1,1,Both
17269,5696,left_only,1,,Pred
17271,1757,left_only,1,,Pred
17271,19913,left_only,1,,Pred
17277,8206,left_only,1,,Pred
17277,32252,left_only,1,,Pred
17279,1258,left_only,1,,Pred
17287,4532,left_only,1,,Pred
17298,29228,left_only,1,,Pred
17344,22665,left_only,1,,Pred
17355,25993,left_only,1,,Pred
17367,18396,left_only,1,,Pred
17372,8715,both,1,1,Both
17386,15918,left_only,1,,Pred
17389,9056,left_only,1,,Pred
17392,9970,left_only,1,,Pred
17406,22096,left_only,1,,Pred
17413,10836,left_only,1,,Pred
17421,7694,left_only,1,,Pred
17425,10279,left_only,1,,Pred
17455,29326,left_only,1,,Pred
17457,31356,left_only,1,,Pred
17462,28837,left_only,1,,Pred
17463,9396,left_only,1,,Pred
17478,1029,left_only,1,,Pred
17506,18183,left_only,1,,Pred
17506,21700,left_only,1,,Pred
17509,5053,left_only,1,,Pred
17511,3612,left_only,1,,Pred
17522,33426,left_only,1,,Pred
17530,32139,left_only,1,,Pred
17535,659,left_only,1,,Pred
17540,17952,left_only,1,,Pred
17546,8565,left_only,1,,Pred
17561,6649,left_only,1,,Pred
17568,19506,left_only,1,,Pred
17569,10732,left_only,1,,Pred
17572,20982,left_only,1,,Pred
17575,23516,left_only,1,,Pred
17585,1415,left_only,1,,Pred
17587,26779,left_only,1,,Pred
17603,5300,left_only,1,,Pred
17605,20594,left_only,1,,Pred
17618,10794,left_only,1,,Pred
17618,13803,left_only,1,,Pred
17623,18559,left_only,1,,Pred
17634,3969,left_only,1,,Pred
17639,23005,left_only,1,,Pred
17643,8233,left_only,1,,Pred
17656,3491,left_only,1,,Pred
17681,2957,left_only,1,,Pred
17681,23952,left_only,1,,Pred
17681,26695,left_only,1,,Pred
17683,23147,left_only,1,,Pred
17688,13462,left_only,1,,Pred
17697,29738,left_only,1,,Pred
17700,15399,left_only,1,,Pred
17703,20148,left_only,1,,Pred
17736,17631,left_only,1,,Pred
17739,20326,left_only,1,,Pred
17745,27866,left_only,1,,Pred
17749,12267,left_only,1,,Pred
17756,34696,left_only,1,,Pred
17767,4526,left_only,1,,Pred
17777,26199,left_only,1,,Pred
17789,26532,left_only,1,,Pred
17792,22269,left_only,1,,Pred
17804,9536,left_only,1,,Pred
17810,18389,left_only,1,,Pred
17837,26815,left_only,1,,Pred
17839,32284,left_only,1,,Pred
17858,9008,left_only,1,,Pred
17864,34718,left_only,1,,Pred
17865,33173,left_only,1,,Pred
17873,28329,left_only,1,,Pred
17875,30812,left_only,1,,Pred
17879,254,both,1,1,Both
17879,3899,both,1,1,Both
17879,8638,both,1,1,Both
17879,11714,both,1,1,Both
17879,13139,both,1,1,Both
17879,13844,both,1,1,Both
17879,14230,both,1,1,Both
17879,16805,both,1,1,Both
17879,25345,both,1,1,Both
17881,5440,both,1,1,Both
17881,18610,both,1,1,Both
17881,25305,both,1,1,Both
17888,6597,left_only,1,,Pred
17904,20695,left_only,1,,Pred
17934,1153,left_only,1,,Pred
17937,14388,left_only,1,,Pred
17939,15273,left_only,1,,Pred
17939,18151,left_only,1,,Pred
17939,25068,left_only,1,,Pred
17946,27363,left_only,1,,Pred
17963,2571,left_only,1,,Pred
17969,16711,left_only,1,,Pred
17973,29499,left_only,1,,Pred
17979,24601,left_only,1,,Pred
17991,31545,both,1,1,Both
18000,4630,left_only,1,,Pred
18014,10364,left_only,1,,Pred
18020,33255,left_only,1,,Pred
18023,29100,left_only,1,,Pred
18036,25377,left_only,1,,Pred
18040,20102,left_only,1,,Pred
18055,30582,left_only,1,,Pred
18056,33918,left_only,1,,Pred
18057,33377,left_only,1,,Pred
18058,13913,left_only,1,,Pred
18066,11138,left_only,1,,Pred
18070,10923,left_only,1,,Pred
18079,20213,left_only,1,,Pred
18095,20571,left_only,1,,Pred
18102,30884,left_only,1,,Pred
18113,17402,left_only,1,,Pred
18137,5872,left_only,1,,Pred
18138,20969,left_only,1,,Pred
18142,2039,left_only,1,,Pred
18148,4308,left_only,1,,Pred
18153,9339,left_only,1,,Pred
18161,18666,left_only,1,,Pred
18163,9958,left_only,1,,Pred
18164,24815,left_only,1,,Pred
18183,17300,left_only,1,,Pred
18201,132,left_only,1,,Pred
18209,4603,left_only,1,,Pred
18243,5644,left_only,1,,Pred
18270,30593,left_only,1,,Pred
18283,10402,left_only,1,,Pred
18301,1785,left_only,1,,Pred
18324,14962,left_only,1,,Pred
18326,5750,left_only,1,,Pred
18326,31210,left_only,1,,Pred
18328,4511,left_only,1,,Pred
18333,17179,left_only,1,,Pred
18336,14220,left_only,1,,Pred
18342,11963,left_only,1,,Pred
18343,6505,left_only,1,,Pred
18376,20349,left_only,1,,Pred
18388,27926,left_only,1,,Pred
18390,4201,left_only,1,,Pred
18395,7738,left_only,1,,Pred
18400,3918,left_only,1,,Pred
18409,5984,left_only,1,,Pred
18419,23078,left_only,1,,Pred
18428,69,left_only,1,,Pred
18435,9042,left_only,1,,Pred
18435,12480,left_only,1,,Pred
18444,22194,left_only,1,,Pred
18445,8561,left_only,1,,Pred
18450,24561,left_only,1,,Pred
18453,25621,left_only,1,,Pred
18475,25490,left_only,1,,Pred
18480,6613,left_only,1,,Pred
18491,17938,left_only,1,,Pred
18494,14278,left_only,1,,Pred
18502,8905,left_only,1,,Pred
18506,6155,left_only,1,,Pred
18528,2068,left_only,1,,Pred
18529,26119,left_only,1,,Pred
18536,27182,left_only,1,,Pred
18537,9746,left_only,1,,Pred
18541,33861,left_only,1,,Pred
18548,26078,left_only,1,,Pred
18586,10624,left_only,1,,Pred
18592,14647,left_only,1,,Pred
18593,7503,left_only,1,,Pred
18608,7488,left_only,1,,Pred
18632,4177,left_only,1,,Pred
18646,20451,left_only,1,,Pred
18667,21583,left_only,1,,Pred
18670,19563,left_only,1,,Pred
18672,1064,left_only,1,,Pred
18672,29017,left_only,1,,Pred
18673,3333,left_only,1,,Pred
18677,27157,left_only,1,,Pred
18688,5763,left_only,1,,Pred
18693,16704,left_only,1,,Pred
18694,25292,left_only,1,,Pred
18701,2628,left_only,1,,Pred
18708,30672,left_only,1,,Pred
18710,14392,left_only,1,,Pred
18718,16522,left_only,1,,Pred
18727,30814,left_only,1,,Pred
18729,18446,left_only,1,,Pred
18740,3630,left_only,1,,Pred
18743,25129,left_only,1,,Pred
18749,2347,left_only,1,,Pred
18759,2696,left_only,1,,Pred
18765,2539,left_only,1,,Pred
18768,29299,left_only,1,,Pred
18774,11555,left_only,1,,Pred
18788,5410,left_only,1,,Pred
18792,24248,left_only,1,,Pred
18796,27334,left_only,1,,Pred
18799,12254,left_only,1,,Pred
18799,17306,left_only,1,,Pred
18805,23046,left_only,1,,Pred
18806,6863,left_only,1,,Pred
18811,2182,left_only,1,,Pred
18811,10479,left_only,1,,Pred
18812,21328,left_only,1,,Pred
18813,19249,left_only,1,,Pred
18816,26522,left_only,1,,Pred
18827,23910,left_only,1,,Pred
18837,8085,left_only,1,,Pred
18838,5281,left_only,1,,Pred
18844,27294,left_only,1,,Pred
18847,14581,left_only,1,,Pred
18851,3840,left_only,1,,Pred
18852,4302,left_only,1,,Pred
18887,15722,left_only,1,,Pred
18890,25389,left_only,1,,Pred
18893,16437,left_only,1,,Pred
18895,19150,left_only,1,,Pred
18897,3116,left_only,1,,Pred
18897,14638,left_only,1,,Pred
18904,11866,left_only,1,,Pred
18906,23,left_only,1,,Pred
18907,34689,left_only,1,,Pred
18911,14890,left_only,1,,Pred
18916,30672,left_only,1,,Pred
18930,5103,left_only,1,,Pred
18938,26836,left_only,1,,Pred
18941,23799,left_only,1,,Pred
18944,16372,left_only,1,,Pred
18944,31486,left_only,1,,Pred
18948,31227,left_only,1,,Pred
18951,4080,left_only,1,,Pred
18952,26472,left_only,1,,Pred
18955,24036,left_only,1,,Pred
18964,24303,left_only,1,,Pred
18965,12275,left_only,1,,Pred
18968,24412,left_only,1,,Pred
18973,2513,left_only,1,,Pred
18974,107,left_only,1,,Pred
18983,20814,left_only,1,,Pred
18987,25760,left_only,1,,Pred
18995,8471,left_only,1,,Pred
19001,7079,left_only,1,,Pred
19008,27630,left_only,1,,Pred
19022,22145,left_only,1,,Pred
19028,6653,left_only,1,,Pred
19043,1366,left_only,1,,Pred
19048,25045,left_only,1,,Pred
19051,20363,left_only,1,,Pred
19052,6177,left_only,1,,Pred
19063,2246,left_only,1,,Pred
19105,29795,left_only,1,,Pred
19106,6056,left_only,1,,Pred
19138,30306,left_only,1,,Pred
19152,3276,left_only,1,,Pred
19158,1438,left_only,1,,Pred
19161,6640,left_only,1,,Pred
19186,11505,left_only,1,,Pred
19188,257,left_only,1,,Pred
19188,5757,left_only,1,,Pred
19190,26582,left_only,1,,Pred
19210,26866,left_only,1,,Pred
19212,13428,left_only,1,,Pred
19219,24307,left_only,1,,Pred
19222,13929,left_only,1,,Pred
19223,24171,left_only,1,,Pred
19231,4734,left_only,1,,Pred
19231,19155,left_only,1,,Pred
19237,27815,left_only,1,,Pred
19250,6699,left_only,1,,Pred
19277,4161,left_only,1,,Pred
19281,25471,left_only,1,,Pred
19283,7032,left_only,1,,Pred
19287,32036,left_only,1,,Pred
19302,5657,left_only,1,,Pred
19303,6752,left_only,1,,Pred
19309,33367,left_only,1,,Pred
19310,227,left_only,1,,Pred
19311,5398,left_only,1,,Pred
19312,23329,left_only,1,,Pred
19322,34671,left_only,1,,Pred
19323,18044,left_only,1,,Pred
19326,7580,left_only,1,,Pred
19334,3706,left_only,1,,Pred
19342,29219,left_only,1,,Pred
19354,31669,left_only,1,,Pred
19360,1116,left_only,1,,Pred
